Business_ID,Business_Name,Industry,Country,State_Province,City,Event_Date,Year,Climate_Event,Severity,Temperature_Change_C,Rainfall_Deviation_Percent,Exposure_Score,Vulnerability_Score,Risk_Score,Risk_Level,Downtime_Days,Revenue_Loss_USD,Property_Damage_USD,Supply_Chain_Disruption,Employees_Affected,Recovery_Days,Risk_Mitigation_Investment_USD
B0863,CONS_0863,Construction,United States,Texas,Houston,2020-01-11,2020,Storm,Medium,1.42,-4.84,74.45,68.09,63,High,18,1213324.02,597927.1,Medium,106,31,152757.24
B0864,TRAN_0864,Transportation,Brazil,Bahia,Salvador,2026-03-22,2026,Storm,Medium,1.42,-46.49,72.18,65.27,70,High,13,1550775.83,944301.65,High,168,29,190260.38
B0865,CONS_0865,Construction,United States,Florida,Miami,2020-03-22,2020,Cyclone,Medium,1.5,24.43,67.68,72.49,70,High,18,1241819.31,26521.52,High,116,39,222355.96
B0866,MANU_0866,Manufacturing,Japan,Osaka,Osaka,2024-08-16,2024,Storm,High,1.89,40.08,67.15,100.0,80,High,29,1165760.34,617020.49,High,248,62,199856.6
B0867,AGRI_0867,Agriculture,Brazil,São Paulo,São Paulo,2020-01-05,2020,Wildfire,Medium,2.2,-6.12,46.24,67.3,57,Medium,12,1056473.05,786984.75,Medium,167,24,47188.41
B0868,AGRI_0868,Agriculture,United States,New York,New York City,2025-01-05,2025,Drought,Medium,2.0,-16.48,69.62,78.95,81,Critical,24,1210368.87,221071.81,High,108,60,111169.38
B0869,TRAN_0869,Transportation,Brazil,Bahia,Salvador,2023-12-11,2023,Heatwave,Medium,0.96,-21.3,83.13,63.57,66,High,7,999610.25,190886.93,High,80,24,39643.91
B0870,RETA_0870,Retail,Japan,Tokyo,Tokyo,2021-05-21,2021,Heatwave,Low,0.27,-3.16,43.3,58.0,52,Medium,4,820439.15,266534.81,Medium,220,12,48034.71
B0871,HEAL_0871,Healthcare,India,Maharashtra,Mumbai,2023-03-03,2023,Flood,Medium,1.95,-5.76,81.52,52.94,84,Critical,12,1059190.8,283783.9,High,278,12,63768.9
B0872,ENER_0872,Energy,India,West Bengal,Kolkata,2026-03-19,2026,Cyclone,Medium,0.79,-24.67,64.38,60.35,62,High,12,1178870.23,46563.03,Medium,111,12,153947.68
B0873,MANU_0873,Manufacturing,Germany,Bavaria,Munich,2022-06-12,2022,Storm,High,1.47,26.26,73.12,80.59,83,Critical,19,1251503.27,588101.32,High,169,26,171407.05
B0874,TRAN_0874,Transportation,Australia,Victoria,Melbourne,2026-09-13,2026,Wildfire,Critical,2.55,-46.47,89.25,86.37,97,Critical,24,1831481.78,1266270.13,High,121,46,107868.04
B0875,ENER_0875,Energy,India,Maharashtra,Mumbai,2026-04-12,2026,Cyclone,High,2.22,29.61,80.66,90.15,88,Critical,22,1908411.11,1244690.03,High,234,52,308081.05
B0876,HEAL_0876,Healthcare,United States,New York,New York City,2023-04-05,2023,Heatwave,High,2.79,-15.73,55.98,65.05,57,Medium,17,565195.97,425186.43,Medium,215,36,70231.21
B0877,ENER_0877,Energy,Brazil,Rio de Janeiro,Rio de Janeiro,2021-08-09,2021,Storm,Medium,1.26,-5.7,70.28,58.97,62,High,18,1015684.49,342203.93,Medium,124,46,33838.15
B0878,MANU_0878,Manufacturing,United States,Florida,Miami,2022-05-27,2022,Cyclone,High,2.09,18.93,85.08,58.18,78,High,22,1343712.01,648826.47,High,231,43,241171.93
B0879,ENER_0879,Energy,India,West Bengal,Kolkata,2020-02-23,2020,Heatwave,High,2.36,-30.48,86.03,73.36,80,High,22,1333009.99,572419.26,High,137,56,201391.08
B0880,HEAL_0880,Healthcare,Germany,Hamburg,Hamburg,2023-11-04,2023,Flood,Medium,2.48,-3.21,41.83,67.45,41,Medium,15,525866.43,332036.65,Medium,118,42,54211.54
B0881,FINA_0881,Finance,Japan,Tokyo,Tokyo,2020-07-04,2020,Cyclone,Medium,2.19,7.61,80.4,58.39,86,Critical,6,814790.59,221240.95,High,195,22,135674.11
B0882,HEAL_0882,Healthcare,Brazil,São Paulo,São Paulo,2022-08-26,2022,Cyclone,Critical,3.34,37.21,83.08,68.18,70,High,17,1182079.43,876673.53,High,130,32,124758.85
B0883,TRAN_0883,Transportation,India,Tamil Nadu,Chennai,2022-09-26,2022,Storm,High,2.09,15.74,78.19,68.9,72,High,25,1206213.75,620134.64,High,289,52,96530.66
B0884,ENER_0884,Energy,India,Andhra Pradesh,Visakhapatnam,2024-12-02,2024,Drought,Medium,0.94,-14.6,72.96,57.31,57,Medium,19,894424.86,394771.28,Medium,50,48,102291.4
B0885,MANU_0885,Manufacturing,Japan,Tokyo,Tokyo,2023-07-13,2023,Storm,High,2.55,34.89,97.58,66.45,81,Critical,19,1520243.63,1196370.12,High,166,42,154462.03
B0886,FINA_0886,Finance,Australia,New South Wales,Sydney,2022-06-10,2022,Cyclone,Critical,1.66,35.98,97.54,74.08,83,Critical,2,621112.26,235593.71,High,257,2,106936.43
B0887,TECH_0887,Technology,Brazil,Rio de Janeiro,Rio de Janeiro,2026-11-15,2026,Storm,High,2.01,8.43,83.95,65.87,62,High,11,674401.38,239237.2,Medium,229,24,105269.35
B0888,CONS_0888,Construction,Brazil,Rio de Janeiro,Rio de Janeiro,2022-01-07,2022,Wildfire,High,2.56,-47.24,65.48,60.64,64,High,19,977389.56,336782.7,Medium,160,35,162564.7
B0889,RETA_0889,Retail,Brazil,Rio de Janeiro,Rio de Janeiro,2022-09-08,2022,Heatwave,High,2.05,-1.65,73.48,54.38,49,Medium,15,669499.42,460753.07,Medium,239,23,47686.29
B0890,AGRI_0890,Agriculture,Brazil,Bahia,Salvador,2021-04-17,2021,Flood,Medium,1.73,2.02,85.34,72.08,71,High,19,1575097.89,480738.22,High,147,54,153101.5
B0891,FINA_0891,Finance,Japan,Aichi,Nagoya,2024-05-26,2024,Storm,High,2.92,-5.82,76.74,81.08,85,Critical,7,626471.79,115751.77,High,210,17,89571.3
B0892,HEAL_0892,Healthcare,Australia,Queensland,Brisbane,2024-11-14,2024,Cyclone,Medium,2.19,-18.97,52.21,78.8,59,Medium,9,629361.65,288960.03,Medium,218,35,95809.1
B0893,MANU_0893,Manufacturing,Australia,Queensland,Brisbane,2025-06-05,2025,Storm,Critical,1.81,78.54,86.19,84.74,79,High,23,1494346.7,798837.2,High,202,47,79133.93
B0894,TECH_0894,Technology,India,West Bengal,Kolkata,2025-07-13,2025,Cyclone,Medium,1.37,17.09,42.94,76.57,61,High,10,487790.37,287169.2,Medium,259,14,43532.25
B0895,TRAN_0895,Transportation,Brazil,São Paulo,São Paulo,2022-07-17,2022,Cyclone,High,2.6,-44.98,62.7,74.86,69,High,26,1140535.87,839205.83,High,250,53,146372.94
B0896,MANU_0896,Manufacturing,Australia,New South Wales,Sydney,2022-01-08,2022,Drought,High,1.94,-2.17,81.88,66.42,83,Critical,23,1439055.79,1001310.32,High,268,50,126174.03
B0897,HOSP_0897,Hospitality,India,Tamil Nadu,Chennai,2023-06-13,2023,Storm,Medium,1.52,-8.52,76.4,53.65,77,High,14,1061775.79,285609.55,High,182,24,133926.04
B0898,CONS_0898,Construction,United States,Texas,Houston,2022-05-26,2022,Wildfire,High,0.9,-20.13,80.13,78.99,83,Critical,26,1704724.23,1782487.77,High,115,58,253802.87
B0899,MANU_0899,Manufacturing,Australia,New South Wales,Sydney,2020-10-12,2020,Heatwave,Medium,1.11,1.48,66.35,74.87,67,High,14,1095180.54,655474.2,High,126,34,161043.89
B0900,FINA_0900,Finance,Japan,Osaka,Osaka,2025-12-27,2025,Wildfire,High,1.89,12.94,91.6,34.53,67,High,7,428058.6,203401.57,High,132,24,29865.32
B0901,TRAN_0901,Transportation,Brazil,Rio de Janeiro,Rio de Janeiro,2022-06-24,2022,Drought,Low,1.21,2.13,57.32,77.89,69,High,2,1003100.66,477103.82,High,226,2,95866.53
B0902,FINA_0902,Finance,Japan,Aichi,Nagoya,2025-02-23,2025,Storm,Low,1.52,-4.18,68.22,49.93,60,Medium,6,324884.65,135837.64,Medium,218,19,52348.59
B0903,RETA_0903,Retail,Australia,Victoria,Melbourne,2025-10-04,2025,Storm,Low,1.39,-26.11,73.59,34.66,54,Medium,7,753298.31,135464.22,Medium,176,14,105640.74
B0904,MANU_0904,Manufacturing,Brazil,Bahia,Salvador,2022-04-24,2022,Cyclone,Medium,2.15,-0.42,75.71,59.97,57,Medium,16,1028147.22,0.0,Medium,203,41,61951.36
B0905,AGRI_0905,Agriculture,United States,Florida,Miami,2024-08-11,2024,Cyclone,Critical,2.4,44.38,76.87,66.37,73,High,34,1487799.63,405029.57,High,117,74,144971.77
B0906,FINA_0906,Finance,Japan,Tokyo,Tokyo,2021-07-01,2021,Flood,High,2.4,15.21,80.26,78.34,79,High,20,562339.26,178706.56,High,289,34,75268.92
B0907,CONS_0907,Construction,Brazil,Rio de Janeiro,Rio de Janeiro,2022-08-06,2022,Wildfire,High,1.94,7.94,77.35,61.39,67,High,15,1188937.31,791510.07,High,214,35,116034.74
B0908,RETA_0908,Retail,Japan,Tokyo,Tokyo,2025-12-15,2025,Wildfire,High,2.07,-21.72,78.4,77.97,70,High,11,891284.99,381026.94,High,105,15,75515.43
B0909,RETA_0909,Retail,Germany,Bavaria,Munich,2025-08-10,2025,Drought,Critical,2.53,-41.51,75.87,62.7,65,High,19,927903.84,840777.11,Medium,210,44,95021.31
B0910,CONS_0910,Construction,Japan,Aichi,Nagoya,2020-05-21,2020,Cyclone,High,1.11,17.55,92.98,74.29,80,High,21,1302314.66,934343.84,High,199,29,227807.8
B0911,AGRI_0911,Agriculture,Brazil,São Paulo,São Paulo,2026-01-18,2026,Heatwave,Medium,1.93,0.33,56.3,51.63,50,Medium,20,924574.77,199406.89,Medium,166,50,75151.78
B0912,HEAL_0912,Healthcare,India,West Bengal,Kolkata,2020-11-28,2020,Drought,High,2.45,-19.66,100.0,69.84,83,Critical,16,1106246.76,627144.29,High,189,29,108635.62
B0913,CONS_0913,Construction,Japan,Tokyo,Tokyo,2022-07-13,2022,Flood,Critical,3.56,58.74,73.08,75.52,76,High,26,1189385.71,900278.23,High,160,53,113079.81
B0914,TECH_0914,Technology,United States,New York,New York City,2024-01-14,2024,Flood,Critical,1.58,53.72,66.28,79.35,61,High,9,589867.62,266773.25,Medium,136,24,77911.73
B0915,ENER_0915,Energy,Germany,Berlin,Berlin,2024-09-28,2024,Cyclone,Critical,2.67,43.07,83.16,77.73,76,High,23,1446070.76,860551.79,High,287,46,111183.92
B0916,ENER_0916,Energy,United States,New York,New York City,2022-01-10,2022,Wildfire,High,1.71,-13.71,74.03,86.17,82,Critical,21,1132447.96,975278.47,High,227,30,130186.16
B0917,TECH_0917,Technology,Germany,Berlin,Berlin,2025-06-20,2025,Storm,Medium,2.28,38.78,81.01,47.47,66,High,13,619714.92,261175.21,High,152,28,84385.96
B0918,TECH_0918,Technology,India,Maharashtra,Mumbai,2024-10-05,2024,Storm,Low,1.48,-32.62,43.02,31.64,45,Medium,4,325703.88,123046.18,Medium,83,4,46353.04
B0919,ENER_0919,Energy,Japan,Tokyo,Tokyo,2026-07-09,2026,Heatwave,Medium,1.88,-27.79,75.85,79.61,73,High,17,1241989.63,472333.9,High,158,38,98058.16
B0920,MANU_0920,Manufacturing,Australia,Victoria,Melbourne,2020-02-12,2020,Drought,Low,1.52,12.26,55.71,64.97,64,High,8,1052553.98,219077.51,Medium,254,15,138444.31
B0921,HEAL_0921,Healthcare,Australia,Queensland,Brisbane,2025-02-28,2025,Wildfire,Medium,1.82,-62.05,38.71,59.45,50,Medium,10,373546.8,0.0,Medium,86,24,63218.12
B0922,AGRI_0922,Agriculture,Germany,Bavaria,Munich,2026-11-19,2026,Storm,High,1.83,41.51,72.46,82.01,77,High,22,1519033.07,819446.4,High,191,51,185045.1
B0923,ENER_0923,Energy,Australia,Queensland,Brisbane,2026-04-09,2026,Flood,High,1.44,5.77,62.13,77.32,65,High,22,1172563.18,770324.22,Medium,201,41,137696.29
B0924,TECH_0924,Technology,United States,Florida,Miami,2026-04-11,2026,Storm,High,2.41,26.05,66.24,56.91,59,Medium,10,754428.45,372546.21,Medium,197,31,26901.85
B0925,AGRI_0925,Agriculture,United States,Florida,Miami,2025-01-01,2025,Flood,Medium,1.14,-19.37,60.27,45.95,57,Medium,19,1067112.49,388779.55,Medium,165,29,157291.42
B0926,FINA_0926,Finance,Australia,New South Wales,Sydney,2023-03-05,2023,Flood,High,1.81,48.23,76.78,86.28,70,High,13,801556.67,96013.28,High,318,13,36512.18
B0927,HOSP_0927,Hospitality,Brazil,São Paulo,São Paulo,2022-06-13,2022,Wildfire,Medium,1.58,-10.47,58.92,69.68,58,Medium,12,763135.58,235825.1,Medium,242,27,38519.75
B0928,ENER_0928,Energy,Japan,Tokyo,Tokyo,2021-08-15,2021,Drought,Medium,1.45,25.19,47.29,88.03,79,High,13,1457707.72,205310.27,High,278,20,257162.06
B0929,HEAL_0929,Healthcare,Germany,Bavaria,Munich,2026-04-13,2026,Heatwave,Medium,0.5,47.62,62.08,45.1,42,Medium,13,720249.48,250770.66,Medium,43,31,41740.54
B0930,FINA_0930,Finance,Germany,Berlin,Berlin,2023-09-14,2023,Storm,High,1.41,23.95,94.67,74.06,77,High,5,592435.4,507329.86,High,189,10,74863.75
B0931,AGRI_0931,Agriculture,India,Tamil Nadu,Chennai,2021-02-07,2021,Drought,High,1.11,-37.71,67.4,49.54,56,Medium,24,1376955.02,867633.56,Medium,54,41,246505.5
B0932,HEAL_0932,Healthcare,Brazil,Bahia,Salvador,2022-07-19,2022,Heatwave,Medium,3.02,-10.72,53.78,66.05,59,Medium,10,720548.16,459044.41,Medium,72,34,42712.37
B0933,HEAL_0933,Healthcare,Australia,New South Wales,Sydney,2022-02-25,2022,Cyclone,Critical,2.01,50.18,70.33,74.09,71,High,24,854936.46,586994.27,High,73,53,137509.84
B0934,CONS_0934,Construction,Japan,Osaka,Osaka,2020-04-06,2020,Cyclone,High,1.73,23.63,72.07,74.81,70,High,25,1164915.97,722108.61,High,166,42,69757.76
B0935,HOSP_0935,Hospitality,Japan,Tokyo,Tokyo,2022-07-19,2022,Heatwave,Medium,1.54,5.81,77.86,91.04,92,Critical,10,1209376.69,381869.51,High,154,26,195548.41
B0936,TECH_0936,Technology,Germany,Hamburg,Hamburg,2025-01-05,2025,Heatwave,Medium,1.11,-17.32,58.86,66.3,78,High,12,1161343.75,75064.19,High,190,12,82590.3
B0937,HOSP_0937,Hospitality,India,Tamil Nadu,Chennai,2023-10-13,2023,Drought,Medium,1.75,-21.37,67.08,58.3,58,Medium,8,948789.53,195150.43,Medium,106,23,67502.18
B0938,HEAL_0938,Healthcare,Japan,Osaka,Osaka,2026-07-23,2026,Drought,Critical,2.74,-33.64,76.62,71.55,77,High,21,919397.95,872451.17,High,265,43,54011.84
B0939,FINA_0939,Finance,Germany,Bavaria,Munich,2023-06-01,2023,Heatwave,High,1.55,-14.79,86.44,74.38,81,Critical,10,347239.1,80966.84,High,167,18,55405.65
B0940,HOSP_0940,Hospitality,United States,Florida,Miami,2023-01-22,2023,Flood,Medium,2.35,13.99,68.14,76.9,73,High,14,915763.99,544670.24,High,76,18,66360.98
B0941,ENER_0941,Energy,United States,Florida,Miami,2025-07-08,2025,Drought,High,2.06,-33.7,66.0,72.45,64,High,22,1161657.89,347168.5,Medium,95,57,125649.82
B0942,HEAL_0942,Healthcare,India,Andhra Pradesh,Visakhapatnam,2020-07-11,2020,Wildfire,High,2.61,-3.71,69.69,89.84,81,Critical,22,1184310.89,532840.8,High,227,48,76848.79
B0943,TRAN_0943,Transportation,Australia,Victoria,Melbourne,2021-04-28,2021,Cyclone,High,1.27,54.87,64.82,58.15,66,High,17,1191853.55,464088.07,High,261,41,60366.67
B0944,TRAN_0944,Transportation,Japan,Aichi,Nagoya,2025-10-08,2025,Flood,High,2.5,33.36,62.17,49.5,72,High,17,1240187.87,238958.38,High,134,26,65410.09
B0945,TRAN_0945,Transportation,Germany,Bavaria,Munich,2023-07-07,2023,Cyclone,Low,0.85,-17.9,56.42,48.46,59,Medium,13,825840.93,230566.7,Medium,278,21,26073.35
B0946,FINA_0946,Finance,United States,Texas,Houston,2020-10-22,2020,Drought,Low,1.78,24.79,73.9,61.16,73,High,12,961470.59,506331.02,High,153,35,154964.97
B0947,MANU_0947,Manufacturing,United States,Florida,Miami,2022-08-18,2022,Flood,Low,1.53,-13.2,61.17,64.13,52,Medium,13,922828.93,607720.77,Medium,123,29,84034.69
B0948,ENER_0948,Energy,Germany,Bavaria,Munich,2022-12-07,2022,Cyclone,Low,1.67,-4.49,60.06,37.83,42,Medium,6,758547.75,223666.24,Medium,187,6,76227.51
B0949,TRAN_0949,Transportation,Germany,Hamburg,Hamburg,2023-04-06,2023,Cyclone,High,2.14,43.07,86.4,93.05,92,Critical,18,1436936.89,607276.92,High,268,36,183049.72
B0950,RETA_0950,Retail,United States,New York,New York City,2025-04-01,2025,Heatwave,Medium,0.88,2.92,90.29,87.31,94,Critical,12,1210501.25,309039.38,High,326,17,94575.81
B0951,ENER_0951,Energy,Australia,Victoria,Melbourne,2022-02-25,2022,Heatwave,Low,0.89,22.83,55.8,61.89,66,High,12,1167143.64,572271.64,High,115,22,182305.53
B0952,MANU_0952,Manufacturing,India,West Bengal,Kolkata,2025-09-16,2025,Cyclone,Medium,2.75,-29.28,66.36,55.85,58,Medium,12,1006623.53,578363.25,Medium,124,31,101794.33
B0953,ENER_0953,Energy,India,West Bengal,Kolkata,2023-03-15,2023,Storm,Low,2.25,-33.33,67.35,46.14,61,High,14,1391136.16,510527.07,Medium,96,40,106971.21
B0954,CONS_0954,Construction,Australia,Queensland,Brisbane,2023-10-05,2023,Drought,Medium,0.62,21.11,74.91,52.9,61,High,11,971435.67,708637.79,Medium,149,23,160477.71
B0955,TECH_0955,Technology,Brazil,Bahia,Salvador,2023-09-11,2023,Wildfire,High,1.96,-50.22,52.9,70.56,71,High,12,557088.86,179595.75,High,269,20,21357.79
B0956,HEAL_0956,Healthcare,United States,California,Los Angeles,2025-04-24,2025,Storm,Medium,2.39,-17.0,81.79,64.72,75,High,12,837240.8,301784.05,High,259,28,90068.17
B0957,MANU_0957,Manufacturing,Japan,Osaka,Osaka,2020-10-11,2020,Storm,High,1.21,37.31,74.45,83.48,84,Critical,15,1530854.49,740737.71,High,201,35,57232.87
B0958,AGRI_0958,Agriculture,Germany,Hamburg,Hamburg,2020-12-05,2020,Drought,High,2.11,-4.45,73.78,48.35,69,High,23,941293.67,633249.94,High,212,38,145244.09
B0959,HEAL_0959,Healthcare,Brazil,São Paulo,São Paulo,2021-07-13,2021,Wildfire,Low,2.46,10.52,62.52,74.69,71,High,9,1113401.73,678784.99,High,142,38,98603.5
B0960,FINA_0960,Finance,United States,Texas,Houston,2020-02-19,2020,Drought,Medium,1.36,-12.06,54.81,82.87,74,High,17,851876.89,62197.04,High,204,28,33914.88
B0961,ENER_0961,Energy,Germany,Hamburg,Hamburg,2022-04-04,2022,Cyclone,High,1.73,11.01,77.29,85.87,71,High,20,1342978.61,446524.92,High,237,45,200473.85
B0962,TRAN_0962,Transportation,Japan,Aichi,Nagoya,2023-09-02,2023,Drought,Medium,1.34,-17.47,64.0,78.2,73,High,19,1123163.07,113051.5,High,139,42,193192.46
B0963,TECH_0963,Technology,Japan,Tokyo,Tokyo,2026-03-16,2026,Storm,High,1.65,5.64,70.96,72.46,80,High,12,685899.39,43001.14,High,209,25,87498.6
B0964,RETA_0964,Retail,Japan,Osaka,Osaka,2024-09-19,2024,Heatwave,Medium,2.16,8.4,67.99,46.43,61,High,13,881533.56,248473.65,Medium,80,30,131112.26
B0965,HEAL_0965,Healthcare,Brazil,Rio de Janeiro,Rio de Janeiro,2022-01-27,2022,Storm,Medium,1.04,24.52,52.94,57.45,65,High,8,709963.34,214258.74,Medium,172,15,37313.74
B0966,TRAN_0966,Transportation,Germany,Berlin,Berlin,2020-11-18,2020,Heatwave,Medium,0.88,37.28,61.68,81.99,69,High,14,1018526.79,404753.31,High,182,23,133706.4
B0967,AGRI_0967,Agriculture,United States,Texas,Houston,2022-10-16,2022,Cyclone,High,2.16,22.15,73.57,81.56,79,High,26,1517437.88,673841.02,High,258,51,194614.41
B0968,HOSP_0968,Hospitality,India,Tamil Nadu,Chennai,2021-11-02,2021,Heatwave,Medium,1.19,1.98,77.93,73.46,87,Critical,11,942879.4,515498.34,High,141,29,164487.98
B0969,HOSP_0969,Hospitality,India,West Bengal,Kolkata,2025-02-07,2025,Heatwave,Medium,1.87,41.92,64.21,73.36,75,High,6,984636.61,433272.21,High,143,23,68069.59
B0970,RETA_0970,Retail,Germany,Berlin,Berlin,2020-05-04,2020,Cyclone,Medium,1.21,-3.42,72.5,48.26,52,Medium,12,532351.51,318300.25,Medium,139,33,85032.39
B0971,HOSP_0971,Hospitality,Japan,Aichi,Nagoya,2025-12-09,2025,Wildfire,Low,2.21,7.75,75.33,69.86,74,High,6,1106201.41,78930.53,High,265,12,182586.02
B0972,RETA_0972,Retail,Germany,Hamburg,Hamburg,2020-08-03,2020,Drought,Low,1.26,7.94,59.96,62.41,57,Medium,15,638860.48,177774.43,Medium,114,43,76464.25
B0973,TRAN_0973,Transportation,Germany,Hamburg,Hamburg,2022-05-23,2022,Cyclone,High,1.51,18.56,76.0,55.86,56,Medium,17,876825.94,333183.57,Medium,191,27,39589.34
B0974,TRAN_0974,Transportation,Japan,Tokyo,Tokyo,2021-06-20,2021,Storm,High,1.27,10.83,73.16,62.41,58,Medium,20,862063.68,400478.67,Medium,85,53,96522.02
B0975,CONS_0975,Construction,Germany,Bavaria,Munich,2020-06-03,2020,Drought,Critical,2.35,-15.75,62.45,70.88,69,High,21,875081.06,645303.08,High,201,45,114116.25
B0976,TECH_0976,Technology,Australia,Victoria,Melbourne,2025-12-19,2025,Storm,Medium,1.07,-12.81,67.39,73.89,70,High,11,613154.31,290003.25,High,183,30,48475.35
B0977,TECH_0977,Technology,Brazil,Bahia,Salvador,2024-01-07,2024,Heatwave,Critical,2.87,-6.23,100.0,77.67,89,Critical,16,643586.68,280124.65,High,169,37,31265.39
B0978,AGRI_0978,Agriculture,Australia,New South Wales,Sydney,2021-11-16,2021,Heatwave,High,1.7,-39.55,91.03,73.83,72,High,23,1329605.83,805597.15,High,184,50,151044.02
B0979,TRAN_0979,Transportation,Germany,Hamburg,Hamburg,2020-05-10,2020,Heatwave,Low,0.57,12.52,78.12,42.48,63,High,22,1085027.01,501302.23,Medium,93,54,139978.36
B0980,TECH_0980,Technology,India,Maharashtra,Mumbai,2023-06-15,2023,Drought,Low,1.7,-6.76,62.17,53.36,51,Medium,7,474748.24,202878.61,Medium,198,18,41413.18
B0981,RETA_0981,Retail,Australia,New South Wales,Sydney,2026-08-24,2026,Drought,Critical,2.39,-8.89,92.59,87.57,87,Critical,18,1073982.05,358361.48,High,276,49,138569.49
B0982,HOSP_0982,Hospitality,United States,Florida,Miami,2020-10-27,2020,Heatwave,Low,1.13,-1.76,56.73,45.16,35,Medium,12,702055.21,265050.81,Low,140,22,113835.51
B0983,RETA_0983,Retail,United States,Florida,Miami,2024-03-16,2024,Flood,Low,2.16,-29.73,57.1,54.97,54,Medium,6,810675.61,536059.42,Medium,190,17,95651.36
B0984,RETA_0984,Retail,Australia,Victoria,Melbourne,2020-04-04,2020,Flood,High,2.22,-1.51,43.31,84.19,68,High,9,910422.39,506305.26,High,234,26,68725.62
B0985,ENER_0985,Energy,Australia,New South Wales,Sydney,2022-12-14,2022,Flood,Medium,2.37,31.39,58.16,58.8,61,High,15,1286306.97,766403.13,Medium,102,36,110896.63
B0986,RETA_0986,Retail,Australia,Victoria,Melbourne,2021-02-16,2021,Cyclone,High,2.37,31.53,60.53,68.05,70,High,21,901696.76,422666.97,High,149,39,95938.27
B0987,RETA_0987,Retail,Australia,Queensland,Brisbane,2020-02-26,2020,Storm,Critical,2.07,35.34,81.81,68.25,75,High,21,806826.66,658368.28,High,196,50,121335.6
B0988,TECH_0988,Technology,Brazil,Bahia,Salvador,2023-12-21,2023,Cyclone,Medium,1.11,22.07,57.34,70.07,64,High,12,560905.88,200158.38,Medium,39,25,97808.25
B0989,HEAL_0989,Healthcare,Japan,Tokyo,Tokyo,2023-12-15,2023,Storm,High,2.01,26.32,93.23,85.21,87,Critical,9,1035721.05,796781.93,High,233,20,79001.86
B0990,CONS_0990,Construction,Japan,Osaka,Osaka,2020-04-13,2020,Heatwave,Medium,1.71,-7.89,49.06,84.79,55,Medium,12,903801.28,145090.99,Medium,174,33,99367.48
B0991,FINA_0991,Finance,Japan,Tokyo,Tokyo,2024-08-22,2024,Drought,Medium,1.25,0.67,62.25,82.6,61,High,9,318239.98,79581.08,Medium,181,19,20960.25
B0992,TRAN_0992,Transportation,India,West Bengal,Kolkata,2021-07-05,2021,Storm,Medium,1.8,0.56,64.52,65.88,67,High,22,952170.83,576239.6,High,246,44,86674.75
B0993,TRAN_0993,Transportation,United States,Texas,Houston,2024-07-19,2024,Wildfire,Low,1.97,-1.61,54.98,60.84,59,Medium,11,1010570.4,349268.18,Medium,200,25,88960.78
B0994,MANU_0994,Manufacturing,Australia,Queensland,Brisbane,2022-05-01,2022,Cyclone,Medium,2.62,-15.9,74.5,61.88,67,High,17,1062035.32,198186.22,High,172,45,37264.92
B0995,TRAN_0995,Transportation,Australia,New South Wales,Sydney,2026-09-15,2026,Heatwave,High,1.13,1.72,65.99,62.22,61,High,19,983328.71,690141.91,Medium,97,35,150669.22
B0996,MANU_0996,Manufacturing,Germany,Hamburg,Hamburg,2024-03-05,2024,Storm,Medium,1.95,4.86,74.82,51.39,59,Medium,6,978586.85,507024.18,Medium,186,24,70573.85
B0997,HOSP_0997,Hospitality,Brazil,Bahia,Salvador,2021-12-19,2021,Heatwave,Medium,0.6,-10.72,73.25,53.39,60,Medium,14,925761.9,379430.75,Medium,85,29,157653.62
B0998,HEAL_0998,Healthcare,India,West Bengal,Kolkata,2025-12-03,2025,Heatwave,Medium,2.64,-18.24,82.57,75.17,70,High,11,895851.71,445493.42,High,107,33,40310.35
B0999,MANU_0999,Manufacturing,India,West Bengal,Kolkata,2020-11-13,2020,Cyclone,High,2.25,22.38,56.62,70.23,57,Medium,24,1015610.06,285416.26,Medium,298,41,56450.3
B1000,ENER_1000,Energy,India,Tamil Nadu,Chennai,2025-10-10,2025,Storm,High,2.32,12.98,67.12,43.02,45,Medium,26,842387.76,588042.76,Medium,86,50,113033.39
